CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
10141	BIOL	111L	43	M	1.000	Introduction to Cell and Molecular Biology Lab	F	10:30 am-01:29 pm	24	11	Amanda Ada Corll (P), John S Peters	08/25-12/16	LCTR 344	 
10144	BIOL	111L	44	M	1.000	Introduction to Cell and Molecular Biology Lab	F	10:30 am-01:29 pm	24	11	Katherine Elizabeth Harper (P), John S Peters	08/25-12/16	LCTR 342	 
10142	BIOL	111L	45	M	1.000	Introduction to Cell and Molecular Biology Lab	F	01:30 pm-04:29 pm	24	1	Francesca Maria Battaglia (P), John S Peters	08/25-12/16	LCTR 344	 
10149	BIOL	111L	46	M	1.000	Introduction to Cell and Molecular Biology Lab	F	01:30 pm-04:29 pm	24	5	Maria Michelle Daughtry (P), John S Peters	08/25-12/16	LCTR 342	 
10152	BIOL	112	01	H	3.000	Evolution, Form, and Function of Organisms	MWF	09:30 am-10:20 am	80	20	Jean B Everett (P)	08/25-12/16	HWWE 213	 
10153	BIOL	112	02	M	3.000	Evolution, Form, and Function of Organisms	MWF	10:30 am-11:20 am	80	12	Jean B Everett (P)	08/25-12/16	HWWE 213	 
11980	BIOL	112	03	H	3.000	Evolution, Form, and Function of Organisms	TR	05:30 pm-06:45 pm	40	2	William A Roumillat (P)	08/25-12/16	HWWE 217	 
10154	BIOL	112L	05	M	1.000	Evolution, Form, and Function of Organisms Lab	M	01:30 pm-04:29 pm	24	0	Jordan Noelle Taylor (P), John S Peters	08/25-12/16	LCTR 340	 
10156	BIOL	112L	07	M	1.000	Evolution, Form, and Function of Organisms Lab	M	04:30 pm-07:29 pm	24	2	Keilin Rebeca Gamboa Salazar (P), John S Peters	08/25-12/16	LCTR 340	 
10157	BIOL	112L	09	M	1.000	Evolution, Form, and Function of Organisms Lab	M	07:30 pm-10:29 pm	24	6	Keilin Rebeca Gamboa Salazar (P), John S Peters	08/25-12/16	LCTR 340	 
10158	BIOL	112L	15	M	1.000	Evolution, Form, and Function of Organisms Lab	T	01:30 pm-04:29 pm	24	2	Jordan Noelle Taylor (P), John S Peters	08/25-12/16	LCTR 340	 
11962	BIOL	112L	19	M	1.000	Evolution, Form, and Function of Organisms Lab	T	07:30 pm-10:29 pm	24	6	Keilin Rebeca Gamboa Salazar (P), John S Peters	08/25-12/16	LCTR 340	 
10155	BIOL	112L	25	M	1.000	Evolution, Form, and Function of Organisms Lab	W	01:30 pm-04:29 pm	24	3	Asa Rivers Julien (P), John S Peters	08/25-12/16	LCTR 340	 
10159	BIOL	112L	27	M	1.000	Evolution, Form, and Function of Organisms Lab	W	04:30 pm-07:29 pm	24	1	Asa Rivers Julien (P), John S Peters	08/25-12/16	LCTR 340	 
11414	BIOL	112L	35	M	1.000	Evolution, Form, and Function of Organisms Lab	R	01:30 pm-04:29 pm	23	1	Asa Rivers Julien (P), John S Peters	08/25-12/16	LCTR 340	 
10160	BIOL	201	01	M	4.000	Human Physiology	MWF	11:00 am-11:50 am	144	11	Eric J McElroy (P)	08/25-12/16	SSMB 129	 
10161	BIOL	201L	01	M	0.000	Human Physiology Lab	M	08:00 am-10:59 am	24	1	Jason T Vance (P)	08/25-12/16	SSMB 145	 
