CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
20148 	BIOL 	211 	02 	M 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	10:50 am-12:05 pm 	15 	0 	John S Peters (P) 	01/08-05/02 	SSMB 245 	 
23675 	BIOL 	211 	03 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	12:45 pm-02:00 pm 	22 	-1 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	01/08-05/02 	HWWE 217 	 
20147 	BIOL 	211 	04 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	12:45 pm-02:00 pm 	22 	4 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	01/08-05/02 	HWWE 217 	 
23676 	BIOL 	211 	05 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	12:45 pm-02:00 pm 	22 	0 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	01/08-05/02 	HWWE 217 	 
20151 	BIOL 	211D 	01 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	T 	11:15 am-02:15 pm 	15 	0 	Daniel J McGlinn (P) 	01/08-05/02 	HWWE 305 	 
20153 	BIOL 	211D 	02 	M 	0.000 	Biodiv, Ecol, Cons Biol Discus 	R 	01:30 pm-04:30 pm 	15 	0 	John S Peters (P) 	01/08-05/02 	LCTR 339 	 
20154 	BIOL 	211D 	03 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	W 	02:20 pm-05:20 pm 	22 	-1 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	01/08-05/02 	HWWE 305 	 
20152 	BIOL 	211D 	04 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	R 	02:20 pm-05:20 pm 	22 	4 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	01/08-05/02 	HWWE 305 	 
20155 	BIOL 	211D 	05 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	T 	02:10 pm-05:10 pm 	22 	0 	Onja Harinala Franckline Eva Razafindratsima Rakotondrainibe (P) 	01/08-05/02 	HWWE 307 	 
23420 	BIOL 	221 	01 	H 	4.000 	Human Anatomy and Phys. I 	TR 	09:55 am-11:10 am 	69 	-3 	TBA 	01/08-05/02 	HWWE 217 	 
23421 	BIOL 	221L 	01 	H 	0.000 	Human Anatomy and Phys. I Lab 	M 	08:00 am-11:00 am 	24 	0 	TBA 	01/08-05/02 	HWWE 301 	 
23422 	BIOL 	221L 	02 	H 	0.000 	Human Anatomy and Phys. I Lab 	M 	11:10 am-02:10 pm 	24 	0 	TBA 	01/08-05/02 	HWWE 301 	 
23423 	BIOL 	221L 	03 	H 	0.000 	Human Anatomy and Phys. I Lab 	T 	11:30 am-02:30 pm 	21 	-3 	TBA 	01/08-05/02 	HWWE 301 	 
23428 	BIOL 	222 	01 	M 	4.000 	Human Anatomy and Phys. II 	TR 	12:15 pm-01:30 pm 	108 	0 	Andrew J Clark (P) 	01/08-05/02 	SSMB 129 	 
23429 	BIOL 	222 	02 	M 	4.000 	Human Anatomy and Phys. II 	TR 	08:00 am-09:15 am 	108 	0 	Eric J McElroy (P) 	01/08-05/02 	SSMB 129 	 
23431 	BIOL 	222L 	01 	M 	0.000 	Human Anatomy and Phys. II Lab 	F 	08:00 am-11:00 am 	24 	0 	TBA 	01/08-05/02 	SSMB 145 	 
23433 	BIOL 	222L 	02 	M 	0.000 	Human Anatomy and Phys. II Lab 	M 	11:00 am-02:00 pm 	24 	0 	Mouna S DiBenedetto (P) 	01/08-05/02 	SSMB 145 	 
23434 	BIOL 	222L 	03 	M 	0.000 	Human Anatomy and Phys. II Lab 	M 	02:00 pm-05:00 pm 	24 	0 	TBA 	01/08-05/02 	SSMB 145 	 
23435 	BIOL 	222L 	04 	M 	0.000 	Human Anatomy and Phys. II Lab 	M 	05:00 pm-08:00 pm 	24 	0 	TBA 	01/08-05/02 	SSMB 145 	 
23436 	BIOL 	222L 	05 	M 	0.000 	Human Anatomy and Phys. II Lab 	R 	01:45 pm-04:45 pm 	24 	0 	TBA 	01/08-05/02 	SSMB 145 	 
23437 	BIOL 	222L 	06 	M 	0.000 	Human Anatomy and Phys. II Lab 	R 	05:00 pm-08:00 pm 	24 	0 	TBA 	01/08-05/02 	SSMB 145 	 
23439 	BIOL 	222L 	08 	M 	0.000 	Human Anatomy and Phys. II Lab 	T 	01:45 pm-04:45 pm 	24 	0 	TBA 	01/08-05/02 	SSMB 145 	 
23440 	BIOL 	222L 	09 	M 	0.000 	Human Anatomy and Phys. II Lab 	T 	05:00 pm-08:00 pm 	24 	0 	TBA 	01/08-05/02 	SSMB 145 	 
23441 	BIOL 	222L 	10 	M 	0.000 	Human Anatomy and Phys. II Lab 	F 	11:00 am-02:00 pm 	24 	0 	TBA 	01/08-05/02 	SSMB 145 	 
20157 	BIOL 	301 	01 	H 	4.000 	Plant Taxonomy 	MWF 	10:30 am-11:20 am 	16 	7 	Jean B Everett (P) 	01/08-05/02 	HWWE 207 	 
